allele_name	gene_family	consensus_gene_name	consensus_product	threshold	alleles_at_maximum_threshold	number_genomes	average_dose	min_dose	max_dose	genomes_containing_fissions	genomes_containing_duplications	number_fission_loci	number_duplicated_loci	no_loci	products	gene_names	min_length(bp)	max_length(bp)	average_length(bp)	cluster	cluster_order	GCA_029747675_1_ASM2974767v1_genomic	GCA_029747785_1_ASM2974778v1_genomic	GCA_029747985_1_ASM2974798v1_genomic	GCA_029952765_1_ASM2995276v1_genomic	GCA_030235225_1_ASM3023522v1_genomic	GCA_030235235_1_ASM3023523v1_genomic	GCA_030235265_1_ASM3023526v1_genomic	GCA_030235285_1_ASM3023528v1_genomic	GCA_030235295_1_ASM3023529v1_genomic	GCA_030235325_1_ASM3023532v1_genomic	GCA_030235345_1_ASM3023534v1_genomic	GCA_030235365_1_ASM3023536v1_genomic	GCA_030235385_1_ASM3023538v1_genomic	GCA_030235405_1_ASM3023540v1_genomic	GCA_030235425_1_ASM3023542v1_genomic	GCA_030235435_1_ASM3023543v1_genomic	GCA_030235465_1_ASM3023546v1_genomic	GCA_030235485_1_ASM3023548v1_genomic	GCA_030235505_1_ASM3023550v1_genomic	GCA_030235545_1_ASM3023554v1_genomic	GCA_030239725_1_ASM3023972v1_genomic	GCA_030239765_1_ASM3023976v1_genomic	GCA_030239785_1_ASM3023978v1_genomic	GCA_030239805_1_ASM3023980v1_genomic	GCA_030239825_1_ASM3023982v1_genomic	GCA_030239835_1_ASM3023983v1_genomic	GCA_030239865_1_ASM3023986v1_genomic	GCA_030239885_1_ASM3023988v1_genomic	GCA_030239895_1_ASM3023989v1_genomic	GCA_030239925_1_ASM3023992v1_genomic	GCA_030239935_1_ASM3023993v1_genomic	GCA_030239965_1_ASM3023996v1_genomic	GCA_030239985_1_ASM3023998v1_genomic	GCA_030240005_1_ASM3024000v1_genomic	GCA_030240015_1_ASM3024001v1_genomic	GCA_030240025_1_ASM3024002v1_genomic	GCA_030240065_1_ASM3024006v1_genomic	GCA_030240085_1_ASM3024008v1_genomic	GCA_030240105_1_ASM3024010v1_genomic	GCA_030240125_1_ASM3024012v1_genomic	GCA_030240135_1_ASM3024013v1_genomic	GCA_030240165_1_ASM3024016v1_genomic	GCA_030240185_1_ASM3024018v1_genomic
g00998_00006	g00998	NA	DNA-directed RNA polymerase specialized sigma subunit%2C sigma24 family	98	1	43	1	1	1	0	0	0	0	43	DNA-directed RNA polymerase specialized sigma subunit%2C sigma24 family(43)	NA(43)	588	588	588.00	209	2	CKFBNF_05565	PDKELN_05530	LKGPGJ_05545	NHAIDG_06265	JJKLOM_01865	KLBIAF_00525	PKJNML_05020	BJCJFD_06985	CJEPLJ_10970	NCGJEB_06575	FNBPHI_06805	AJPFBF_06095	IONAJF_03370	HDDGPA_12120	LGAECN_08270	KBFPKB_01335	NOBNEL_07440	BKGCNC_01290	DDPEJL_09725	CFCNNG_09730	LOBFBJ_10215	HJCBJE_03415	BDBJLG_03015	FMMFDJ_04620	GKNDCE_10465	FDHOFG_09280	CEFCCI_02255	KMLEIH_11310	NDPNHO_07250	OIKCCF_10530	EFBKIP_11640	CONBLF_10325	IAMNGM_01855	OCDEKD_09805	ABIDKG_10005	FIMDAF_02925	CNHFKG_09310	KGMBGA_07935	MLFLFD_02860	JAJJBD_10010	NOAGLL_04945	GHNCNC_06820	FPFKPL_10435
g00661_00006	g00661	NA	DUF5709 domain-containing protein	98	1	43	1	1	1	0	0	0	0	43	DUF5709 domain-containing protein(43)	NA(43)	552	552	552.00	210	1	CKFBNF_04740	PDKELN_04765	LKGPGJ_04780	NHAIDG_06875	JJKLOM_00555	KLBIAF_05810	PKJNML_06455	BJCJFD_06290	CJEPLJ_07445	NCGJEB_04970	FNBPHI_02095	AJPFBF_03935	IONAJF_05125	HDDGPA_05290	LGAECN_01105	KBFPKB_08655	NOBNEL_04340	BKGCNC_00605	DDPEJL_10560	CFCNNG_10555	LOBFBJ_08980	HJCBJE_05750	BDBJLG_01105	FMMFDJ_01995	GKNDCE_04470	FDHOFG_08535	CEFCCI_01560	KMLEIH_10885	NDPNHO_10850	OIKCCF_05175	EFBKIP_08625	CONBLF_08305	IAMNGM_00555	OCDEKD_04540	ABIDKG_06955	FIMDAF_07025	CNHFKG_07270	KGMBGA_03710	MLFLFD_04705	JAJJBD_07045	NOAGLL_04260	GHNCNC_07530	FPFKPL_02685
g01503_00005	g01503	NA	Integral membrane protein	95	3	43	1	1	1	0	0	0	0	43	Integral membrane protein(43)	NA(43)	492	495	492.63	210	2	CKFBNF_04750	PDKELN_04775	LKGPGJ_04790	NHAIDG_06865	JJKLOM_00545	KLBIAF_05800	PKJNML_06465	BJCJFD_06300	CJEPLJ_07455	NCGJEB_04980	FNBPHI_02105	AJPFBF_03945	IONAJF_05135	HDDGPA_05300	LGAECN_01115	KBFPKB_08665	NOBNEL_04330	BKGCNC_00615	DDPEJL_10570	CFCNNG_10565	LOBFBJ_08990	HJCBJE_05740	BDBJLG_01115	FMMFDJ_01985	GKNDCE_04460	FDHOFG_08545	CEFCCI_01570	KMLEIH_10895	NDPNHO_10840	OIKCCF_05185	EFBKIP_08635	CONBLF_08315	IAMNGM_00545	OCDEKD_04530	ABIDKG_06965	FIMDAF_07015	CNHFKG_07260	KGMBGA_03700	MLFLFD_04695	JAJJBD_07035	NOAGLL_04270	GHNCNC_07520	FPFKPL_02695
g00625_00006	g00625	NA	putative arabinose efflux permease AraJ%2C MFS family	98	1	43	1	1	1	0	0	0	0	43	putative arabinose efflux permease AraJ%2C MFS family(43)	NA(43)	1254	1254	1254.00	211	1	CKFBNF_00495	PDKELN_00315	LKGPGJ_00325	NHAIDG_00440	JJKLOM_08015	KLBIAF_09100	PKJNML_03175	BJCJFD_02600	CJEPLJ_05850	NCGJEB_10315	FNBPHI_08380	AJPFBF_08600	IONAJF_02960	HDDGPA_02525	LGAECN_05500	KBFPKB_02325	NOBNEL_03355	BKGCNC_03805	DDPEJL_05985	CFCNNG_06125	LOBFBJ_07475	HJCBJE_10140	BDBJLG_05690	FMMFDJ_03525	GKNDCE_01495	FDHOFG_07910	CEFCCI_06100	KMLEIH_05585	NDPNHO_09210	OIKCCF_10155	EFBKIP_07730	CONBLF_03515	IAMNGM_07550	OCDEKD_09405	ABIDKG_02345	FIMDAF_05315	CNHFKG_06290	KGMBGA_09055	MLFLFD_03450	JAJJBD_03935	NOAGLL_02080	GHNCNC_00470	FPFKPL_11540
g00225_00006	g00225	NA	3-methyladenine DNA glycosylase Tag	98	1	43	1	1	1	0	0	0	0	43	3-methyladenine DNA glycosylase Tag(43)	NA(43)	627	627	627.00	211	2	CKFBNF_00490	PDKELN_00310	LKGPGJ_00320	NHAIDG_00445	JJKLOM_08020	KLBIAF_09095	PKJNML_03180	BJCJFD_02595	CJEPLJ_05855	NCGJEB_10320	FNBPHI_08385	AJPFBF_08595	IONAJF_02955	HDDGPA_02520	LGAECN_05505	KBFPKB_02320	NOBNEL_03360	BKGCNC_03800	DDPEJL_05980	CFCNNG_06120	LOBFBJ_07480	HJCBJE_10145	BDBJLG_05695	FMMFDJ_03520	GKNDCE_01500	FDHOFG_07905	CEFCCI_06105	KMLEIH_05580	NDPNHO_09205	OIKCCF_10150	EFBKIP_07725	CONBLF_03520	IAMNGM_07555	OCDEKD_09400	ABIDKG_02340	FIMDAF_05320	CNHFKG_06285	KGMBGA_09050	MLFLFD_03445	JAJJBD_03940	NOAGLL_02085	GHNCNC_00465	FPFKPL_11535
g01720_00005	g01720	NA	Thiazole synthase ThiGH%2C ThiG subunit (thiamin biosynthesis)	95	2	43	1	1	1	0	0	0	0	43	Thiazole synthase ThiGH%2C ThiG subunit (thiamin biosynthesis)(43)	NA(43)	756	831	828.56	212	1	CKFBNF_08570	PDKELN_08555	LKGPGJ_08570	NHAIDG_03075	JJKLOM_03245	KLBIAF_02040	PKJNML_04030	BJCJFD_02880	CJEPLJ_01625	NCGJEB_02825	FNBPHI_02475	AJPFBF_11400	IONAJF_02225	HDDGPA_03240	LGAECN_05360	KBFPKB_07900	NOBNEL_08350	BKGCNC_02495	DDPEJL_03450	CFCNNG_03785	LOBFBJ_05980	HJCBJE_00320	BDBJLG_05360	FMMFDJ_05475	GKNDCE_00060	FDHOFG_06215	CEFCCI_08220	KMLEIH_01320	NDPNHO_05745	OIKCCF_03630	EFBKIP_04965	CONBLF_01305	IAMNGM_02420	OCDEKD_10580	ABIDKG_05595	FIMDAF_06190	CNHFKG_00550	KGMBGA_06565	MLFLFD_07960	JAJJBD_00550	NOAGLL_05815	GHNCNC_03840	FPFKPL_05930
g01219_00003	g01219	NA	Rhodanese-related sulfurtransferase	80	3	43	1	1	1	0	0	0	0	43	Rhodanese-related sulfurtransferase(42):Molybdopterin-synthase adenylyltransferase MoeB(1)	NA(43)	1017	1578	1229.79	212	2	CKFBNF_08565	PDKELN_08550	LKGPGJ_08565	NHAIDG_03080	JJKLOM_03240	KLBIAF_02045	PKJNML_04035	BJCJFD_02875	CJEPLJ_01620	NCGJEB_02820	FNBPHI_02470	AJPFBF_11405	IONAJF_02220	HDDGPA_03235	LGAECN_05365	KBFPKB_07905	NOBNEL_08355	BKGCNC_02490	DDPEJL_03445	CFCNNG_03780	LOBFBJ_05975	HJCBJE_00325	BDBJLG_05355	FMMFDJ_05480	GKNDCE_00065	FDHOFG_06220	CEFCCI_08215	KMLEIH_01315	NDPNHO_05740	OIKCCF_03625	EFBKIP_04970	CONBLF_01300	IAMNGM_02415	OCDEKD_10585	ABIDKG_05600	FIMDAF_06195	CNHFKG_00555	KGMBGA_06560	MLFLFD_07965	JAJJBD_00555	NOAGLL_05820	GHNCNC_03845	FPFKPL_05935
g00834_00006	g00834	NA	PF13829 domain protein	98	1	43	1	1	1	0	0	0	0	43	PF13829 domain protein(43)	NA(43)	771	771	771.00	213	1	CKFBNF_08250	PDKELN_08240	LKGPGJ_08255	NHAIDG_03400	JJKLOM_04710	KLBIAF_08335	PKJNML_08015	BJCJFD_07800	CJEPLJ_09285	NCGJEB_08440	FNBPHI_10665	AJPFBF_09695	IONAJF_10225	HDDGPA_09010	LGAECN_01840	KBFPKB_11785	NOBNEL_08660	BKGCNC_04255	DDPEJL_00120	CFCNNG_00120	LOBFBJ_00210	HJCBJE_00625	BDBJLG_04755	FMMFDJ_00870	GKNDCE_00370	FDHOFG_04580	CEFCCI_07905	KMLEIH_00990	NDPNHO_00120	OIKCCF_04880	EFBKIP_00990	CONBLF_00990	IAMNGM_04525	OCDEKD_06500	ABIDKG_04080	FIMDAF_00980	CNHFKG_00870	KGMBGA_01635	MLFLFD_08270	JAJJBD_00865	NOAGLL_08835	GHNCNC_04160	FPFKPL_08555
g01181_1_00006	g01181_1	NA	Lipoprotein	95	4	43	1	1	1	0	0	0	0	43	Lipoprotein(42):hypothetical protein(1)	NA(43)	408	597	578.86	213	2	CKFBNF_08265	PDKELN_08255	LKGPGJ_08270	NHAIDG_03385	JJKLOM_07460	KLBIAF_08320	PKJNML_08030	BJCJFD_07785	CJEPLJ_09270	NCGJEB_08455	FNBPHI_09980	AJPFBF_09680	IONAJF_10160	HDDGPA_08995	LGAECN_01825	KBFPKB_00110	NOBNEL_08645	BKGCNC_02190	DDPEJL_00105	CFCNNG_00105	LOBFBJ_00195	HJCBJE_00610	BDBJLG_04770	FMMFDJ_00885	GKNDCE_00355	FDHOFG_04595	CEFCCI_07920	KMLEIH_01005	NDPNHO_00105	OIKCCF_04895	EFBKIP_01005	CONBLF_01005	IAMNGM_07090	OCDEKD_06485	ABIDKG_04065	FIMDAF_00995	CNHFKG_00855	KGMBGA_06250	MLFLFD_08255	JAJJBD_00850	NOAGLL_08850	GHNCNC_04145	FPFKPL_08540
g00971_00006	g00971	NA	isoprenyl transferase	98	1	43	1	1	1	0	0	0	0	43	isoprenyl transferase(42):Di-trans%2Cpoly-cis-decaprenylcistransferase(1)	NA(43)	507	690	685.74	214	1	CKFBNF_04805	PDKELN_04830	LKGPGJ_04845	NHAIDG_06810	JJKLOM_00490	KLBIAF_05745	PKJNML_06520	BJCJFD_06360	CJEPLJ_07510	NCGJEB_05035	FNBPHI_02160	AJPFBF_04000	IONAJF_05190	HDDGPA_05355	LGAECN_01170	KBFPKB_08725	NOBNEL_04275	BKGCNC_00670	DDPEJL_10625	CFCNNG_10620	LOBFBJ_09045	HJCBJE_05685	BDBJLG_01170	FMMFDJ_01930	GKNDCE_04405	FDHOFG_08600	CEFCCI_01625	KMLEIH_10950	NDPNHO_10785	OIKCCF_05240	EFBKIP_08690	CONBLF_08370	IAMNGM_00490	OCDEKD_04475	ABIDKG_07020	FIMDAF_06960	CNHFKG_07205	KGMBGA_03645	MLFLFD_04640	JAJJBD_06980	NOAGLL_04325	GHNCNC_07465	FPFKPL_02750
g00856_00006	g00856	NA	DNA repair protein RecO	98	1	43	1	1	1	0	0	0	0	43	DNA repair protein RecO(43)	NA(43)	744	837	747.56	214	2	CKFBNF_04810	PDKELN_04835	LKGPGJ_04850	NHAIDG_06805	JJKLOM_00485	KLBIAF_10520	PKJNML_05590	BJCJFD_06365	CJEPLJ_07515	NCGJEB_05040	FNBPHI_02165	AJPFBF_04005	IONAJF_08010	HDDGPA_05360	LGAECN_01175	KBFPKB_08730	NOBNEL_04270	BKGCNC_00675	DDPEJL_10630	CFCNNG_10625	LOBFBJ_09050	HJCBJE_05680	BDBJLG_01175	FMMFDJ_01925	GKNDCE_04400	FDHOFG_08605	CEFCCI_01630	KMLEIH_10955	NDPNHO_10780	OIKCCF_05245	EFBKIP_08695	CONBLF_08375	IAMNGM_00485	OCDEKD_04470	ABIDKG_07025	FIMDAF_06955	CNHFKG_07200	KGMBGA_03640	MLFLFD_04635	JAJJBD_06975	NOAGLL_04330	GHNCNC_07460	FPFKPL_02755
g01462_00006	g01462	unitary	CCA tRNA nucleotidyltransferase	98	1	43	1	1	1	1	0	1	0	43	CCA tRNA nucleotidyltransferase(43):hypothetical protein(1)	NA(43):unitary(1)	597	1491	1452.34	215	1	CKFBNF_00110	PDKELN_00115	LKGPGJ_00125	NHAIDG_00125	JJKLOM_10340	KLBIAF_08885	PKJNML_05860	BJCJFD_02380	CJEPLJ_07625	NCGJEB_10535	FNBPHI_01095	AJPFBF_06365	IONAJF_03180	HDDGPA_04760	LGAECN_04910	(KBFPKB_02095:KBFPKB_02100)	NOBNEL_09500	BKGCNC_02660	DDPEJL_01935	CFCNNG_01600	LOBFBJ_02650	HJCBJE_11120	BDBJLG_05280	FMMFDJ_02350	GKNDCE_02505	FDHOFG_03140	CEFCCI_06320	KMLEIH_05280	NDPNHO_03345	OIKCCF_01990	EFBKIP_10600	CONBLF_02150	IAMNGM_09400	OCDEKD_09190	ABIDKG_09580	FIMDAF_05695	CNHFKG_08745	KGMBGA_08850	MLFLFD_09530	JAJJBD_09135	NOAGLL_03535	GHNCNC_00245	FPFKPL_03630
g00696_00006	g00696	NA	MFS family permease%2C includes anhydromuropeptide permease AmpG	98	1	43	1	1	1	0	0	0	0	43	MFS family permease%2C includes anhydromuropeptide permease AmpG(43)	NA(43)	1275	1491	1485.98	215	2	CKFBNF_00105	PDKELN_00110	LKGPGJ_00120	NHAIDG_00120	JJKLOM_10345	KLBIAF_08880	PKJNML_05865	BJCJFD_02375	CJEPLJ_07630	NCGJEB_10540	FNBPHI_01100	AJPFBF_06360	IONAJF_03175	HDDGPA_04755	LGAECN_04905	KBFPKB_02090	NOBNEL_09495	BKGCNC_02655	DDPEJL_01930	CFCNNG_01595	LOBFBJ_02655	HJCBJE_11115	BDBJLG_05285	FMMFDJ_02355	GKNDCE_02510	FDHOFG_03135	CEFCCI_06325	KMLEIH_05275	NDPNHO_03340	OIKCCF_01985	EFBKIP_10595	CONBLF_02155	IAMNGM_09395	OCDEKD_09185	ABIDKG_09575	FIMDAF_05690	CNHFKG_08740	KGMBGA_08845	MLFLFD_09535	JAJJBD_09140	NOAGLL_03540	GHNCNC_00240	FPFKPL_03625
g00963_00006	g00963	NA	bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	98	1	43	1	1	1	0	0	0	0	43	bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase(42):Adenosylcobinamide kinase(1)	NA(43)	336	672	664.19	216	1	CKFBNF_06545	PDKELN_06475	LKGPGJ_06490	NHAIDG_05140	JJKLOM_07090	KLBIAF_04070	PKJNML_00700	BJCJFD_00755	CJEPLJ_00450	NCGJEB_00130	FNBPHI_00440	AJPFBF_07805	IONAJF_00050	HDDGPA_08080	LGAECN_03995	KBFPKB_04325	NOBNEL_00550	BKGCNC_08230	DDPEJL_07175	CFCNNG_07320	LOBFBJ_04630	HJCBJE_07650	BDBJLG_03650	FMMFDJ_07110	GKNDCE_08155	FDHOFG_00695	CEFCCI_03030	KMLEIH_06225	NDPNHO_08605	OIKCCF_00365	EFBKIP_04340	CONBLF_04750	IAMNGM_06755	OCDEKD_00755	ABIDKG_00640	FIMDAF_04320	CNHFKG_05565	KGMBGA_11830	MLFLFD_00550	JAJJBD_05215	NOAGLL_09180	GHNCNC_05890	FPFKPL_05335
g00193_00006	g00193	NA	Cobalamin synthase CobS (adenosylcobinamide-GDP ribazoletransferase)	98	1	43	1	1	1	0	0	0	0	43	Cobalamin synthase CobS (adenosylcobinamide-GDP ribazoletransferase)(43)	NA(43)	822	822	822.00	216	2	CKFBNF_06550	PDKELN_06480	LKGPGJ_06495	NHAIDG_05135	JJKLOM_07095	KLBIAF_04075	PKJNML_00705	BJCJFD_00760	CJEPLJ_00455	NCGJEB_00125	FNBPHI_00445	AJPFBF_07810	IONAJF_00055	HDDGPA_08075	LGAECN_04000	KBFPKB_04320	NOBNEL_00545	BKGCNC_08235	DDPEJL_07180	CFCNNG_07325	LOBFBJ_04635	HJCBJE_07655	BDBJLG_03655	FMMFDJ_07115	GKNDCE_08160	FDHOFG_00700	CEFCCI_03025	KMLEIH_06230	NDPNHO_08600	OIKCCF_00360	EFBKIP_04335	CONBLF_04755	IAMNGM_06760	OCDEKD_00760	ABIDKG_00645	FIMDAF_04325	CNHFKG_05570	KGMBGA_11825	MLFLFD_00545	JAJJBD_05210	NOAGLL_09175	GHNCNC_05885	FPFKPL_05340
g00636_00006	g00636	NA	DNA-binding transcriptional regulator%2C LacI/PurR family	98	1	43	1	1	1	0	0	0	0	43	DNA-binding transcriptional regulator%2C LacI/PurR family(43)	NA(43)	1038	1038	1038.00	217	1	CKFBNF_03635	PDKELN_03530	LKGPGJ_03550	NHAIDG_08155	JJKLOM_08125	KLBIAF_03435	PKJNML_08390	BJCJFD_03935	CJEPLJ_04410	NCGJEB_11810	FNBPHI_09475	AJPFBF_08125	IONAJF_10035	HDDGPA_09280	LGAECN_09470	KBFPKB_02805	NOBNEL_03910	BKGCNC_07585	DDPEJL_11200	CFCNNG_11200	LOBFBJ_10925	HJCBJE_05250	BDBJLG_08980	FMMFDJ_10835	GKNDCE_03130	FDHOFG_10440	CEFCCI_00325	KMLEIH_07685	NDPNHO_09520	OIKCCF_02980	EFBKIP_06170	CONBLF_09390	IAMNGM_08520	OCDEKD_03780	ABIDKG_08270	FIMDAF_05065	CNHFKG_11140	KGMBGA_04970	MLFLFD_05790	JAJJBD_01945	NOAGLL_01365	GHNCNC_03600	FPFKPL_01475
g00184_00006	g00184	NA	ABC-type sugar transport system%2C periplasmic component%2C contains N-terminal xre family HTH domain	98	1	43	1	1	1	0	0	0	0	43	ABC-type sugar transport system%2C periplasmic component%2C contains N-terminal xre family HTH domain(39):hypothetical protein(4)	NA(43)	156	981	889.95	217	2	CKFBNF_03640	PDKELN_03535	LKGPGJ_03555	NHAIDG_08150	JJKLOM_03035	KLBIAF_03440	PKJNML_08395	BJCJFD_03940	CJEPLJ_04415	NCGJEB_11805	FNBPHI_01215	AJPFBF_08120	IONAJF_04100	HDDGPA_09285	LGAECN_00005	KBFPKB_02810	NOBNEL_02890	BKGCNC_05655	DDPEJL_11205	CFCNNG_11205	LOBFBJ_10930	HJCBJE_05255	BDBJLG_00005	FMMFDJ_10840	GKNDCE_03125	FDHOFG_10435	CEFCCI_00330	KMLEIH_07680	NDPNHO_09525	OIKCCF_02985	EFBKIP_06175	CONBLF_09395	IAMNGM_09730	OCDEKD_03785	ABIDKG_08265	FIMDAF_10900	CNHFKG_11135	KGMBGA_04965	MLFLFD_05785	JAJJBD_01940	NOAGLL_01370	GHNCNC_03605	FPFKPL_01480
g00370_00006	g00370	NA	Ribonuclease D	98	1	43	1	1	1	0	0	0	0	43	Ribonuclease D(42):hypothetical protein(1)	NA(43)	240	1338	1248.84	218	1	CKFBNF_06695	PDKELN_06665	LKGPGJ_06680	NHAIDG_04990	JJKLOM_03715	KLBIAF_04220	PKJNML_00850	BJCJFD_00905	CJEPLJ_00600	NCGJEB_01265	FNBPHI_04500	AJPFBF_01780	IONAJF_00200	HDDGPA_10370	LGAECN_04145	KBFPKB_04165	NOBNEL_00400	BKGCNC_08380	DDPEJL_02410	CFCNNG_02405	LOBFBJ_04780	HJCBJE_01635	BDBJLG_07255	FMMFDJ_01465	GKNDCE_10825	FDHOFG_00845	CEFCCI_02880	KMLEIH_06375	NDPNHO_01115	OIKCCF_00215	EFBKIP_04190	CONBLF_01755	IAMNGM_03525	OCDEKD_00905	ABIDKG_00790	FIMDAF_04470	CNHFKG_05715	KGMBGA_11670	MLFLFD_00400	JAJJBD_05065	NOAGLL_05580	GHNCNC_05740	FPFKPL_05485
g00138_00006	g00138	unitary	1-deoxy-D-xylulose-5-phosphate synthase	98	1	43	1	1	1	0	0	0	0	43	1-deoxy-D-xylulose-5-phosphate synthase(43)	NA(42):unitary(1)	822	2016	1971.07	218	2	CKFBNF_06700	PDKELN_06670	LKGPGJ_06685	NHAIDG_04985	JJKLOM_03710	KLBIAF_04225	PKJNML_00855	BJCJFD_00910	CJEPLJ_00605	NCGJEB_01270	FNBPHI_04495	AJPFBF_01775	IONAJF_00205	HDDGPA_10375	LGAECN_04150	KBFPKB_04160	NOBNEL_00395	BKGCNC_08385	DDPEJL_02405	CFCNNG_02400	LOBFBJ_04785	HJCBJE_01640	BDBJLG_07260	FMMFDJ_01460	GKNDCE_10830	FDHOFG_00850	CEFCCI_02875	KMLEIH_06380	NDPNHO_01120	OIKCCF_00210	EFBKIP_04185	CONBLF_01750	IAMNGM_03520	OCDEKD_00910	ABIDKG_00795	FIMDAF_04475	CNHFKG_05720	KGMBGA_11665	MLFLFD_00395	JAJJBD_05060	NOAGLL_05575	GHNCNC_05735	FPFKPL_05490
g01158_1_00006	g01158_1	NA	DUF2316 domain-containing protein	80	2	43	1	1	1	0	0	0	0	43	DUF2316 domain-containing protein(43)	NA(43)	303	459	307.26	219	1	CKFBNF_06710	PDKELN_06680	LKGPGJ_06695	NHAIDG_04975	JJKLOM_03700	KLBIAF_04235	PKJNML_00865	BJCJFD_00920	CJEPLJ_00615	NCGJEB_01280	FNBPHI_04485	AJPFBF_01765	IONAJF_00215	HDDGPA_10385	LGAECN_04160	KBFPKB_04145	NOBNEL_00385	BKGCNC_08395	DDPEJL_02395	CFCNNG_02390	LOBFBJ_04795	HJCBJE_01650	BDBJLG_07270	FMMFDJ_01450	GKNDCE_10840	FDHOFG_00860	CEFCCI_02865	KMLEIH_06390	NDPNHO_01130	OIKCCF_00200	EFBKIP_04175	CONBLF_01740	IAMNGM_03510	OCDEKD_00920	ABIDKG_00805	FIMDAF_04485	CNHFKG_05730	KGMBGA_02555	MLFLFD_00385	JAJJBD_05050	NOAGLL_05565	GHNCNC_05725	FPFKPL_05500
g01158_2_00001	g01158_2	NA	hypothetical protein	60	3	43	1.02	1	2	0	1	0	1	44	hypothetical protein(44)	NA(44)	309	888	534.07	219	2	CKFBNF_06705	PDKELN_06675	LKGPGJ_06690	NHAIDG_04980	JJKLOM_03705	KLBIAF_04230	PKJNML_00860	BJCJFD_00915	CJEPLJ_00610	NCGJEB_01275	FNBPHI_04490	AJPFBF_01770	IONAJF_00210	HDDGPA_10380	LGAECN_04155	KBFPKB_04150	NOBNEL_00390	BKGCNC_08390	DDPEJL_02400	CFCNNG_02395	LOBFBJ_04790	HJCBJE_01645	BDBJLG_07265	FMMFDJ_01455	GKNDCE_10835	FDHOFG_00855	CEFCCI_02870	KMLEIH_06385	NDPNHO_01125	OIKCCF_00205	EFBKIP_04180	CONBLF_01745	IAMNGM_03515	OCDEKD_00915	ABIDKG_00800	FIMDAF_04480	CNHFKG_05725	KGMBGA_11650;KGMBGA_02560	MLFLFD_00390	JAJJBD_05055	NOAGLL_05570	GHNCNC_05730	FPFKPL_05495
g00632_00006	g00632	NA	DUF4395 domain-containing protein	98	1	43	1	1	1	0	0	0	0	43	DUF4395 domain-containing protein(43)	NA(43)	510	510	510.00	220	1	CKFBNF_11945	PDKELN_11600	LKGPGJ_11615	NHAIDG_12060	JJKLOM_05040	KLBIAF_03225	PKJNML_05640	BJCJFD_01500	CJEPLJ_10235	NCGJEB_03050	FNBPHI_01600	AJPFBF_11725	IONAJF_05025	HDDGPA_01755	LGAECN_01525	KBFPKB_01930	NOBNEL_09035	BKGCNC_05480	DDPEJL_03050	CFCNNG_03385	LOBFBJ_10740	HJCBJE_08060	BDBJLG_01725	FMMFDJ_05400	GKNDCE_03985	FDHOFG_09825	CEFCCI_06740	KMLEIH_04845	NDPNHO_03760	OIKCCF_11490	EFBKIP_07560	CONBLF_07495	IAMNGM_06915	OCDEKD_08695	ABIDKG_09175	FIMDAF_05865	CNHFKG_08255	KGMBGA_10770	MLFLFD_09950	JAJJBD_09625	NOAGLL_05625	GHNCNC_11675	FPFKPL_03090
g00599_00006	g00599	NA	Thioredoxin	98	1	43	1	1	1	0	0	0	0	43	Thioredoxin(43)	NA(43)	417	417	417.00	220	2	CKFBNF_11950	PDKELN_11605	LKGPGJ_11620	NHAIDG_12065	JJKLOM_05035	KLBIAF_03220	PKJNML_05635	BJCJFD_01505	CJEPLJ_10240	NCGJEB_03045	FNBPHI_01595	AJPFBF_11720	IONAJF_05030	HDDGPA_01760	LGAECN_01520	KBFPKB_01935	NOBNEL_09040	BKGCNC_05475	DDPEJL_03045	CFCNNG_03380	LOBFBJ_10735	HJCBJE_08055	BDBJLG_01720	FMMFDJ_05405	GKNDCE_03980	FDHOFG_09820	CEFCCI_06735	KMLEIH_04850	NDPNHO_03755	OIKCCF_11495	EFBKIP_07555	CONBLF_07490	IAMNGM_06920	OCDEKD_08700	ABIDKG_09180	FIMDAF_05860	CNHFKG_08260	KGMBGA_10775	MLFLFD_09945	JAJJBD_09620	NOAGLL_05620	GHNCNC_11680	FPFKPL_03085
g01122_2_00012	g01122_2	NA	DNA-binding response regulator%2C NarL/FixJ family%2C contains REC and HTH domains	95	2	43	1	1	1	0	0	0	0	43	DNA-binding response regulator%2C NarL/FixJ family%2C contains REC and HTH domains(43)	NA(43)	687	708	702.63	221	1	CKFBNF_01375	PDKELN_01075	LKGPGJ_01085	NHAIDG_01390	JJKLOM_10850	KLBIAF_06795	PKJNML_04515	BJCJFD_01410	CJEPLJ_01955	NCGJEB_03155	FNBPHI_07940	AJPFBF_01160	IONAJF_02560	HDDGPA_07265	LGAECN_02055	KBFPKB_00340	NOBNEL_07675	BKGCNC_10975	DDPEJL_09090	CFCNNG_08315	LOBFBJ_07925	HJCBJE_10395	BDBJLG_01805	FMMFDJ_02810	GKNDCE_09975	FDHOFG_01755	CEFCCI_04805	KMLEIH_08620	NDPNHO_08330	OIKCCF_09070	EFBKIP_02605	CONBLF_03695	IAMNGM_10640	OCDEKD_01500	ABIDKG_01650	FIMDAF_02160	CNHFKG_10810	KGMBGA_09810	MLFLFD_11470	JAJJBD_11510	NOAGLL_11370	GHNCNC_01185	FPFKPL_09930
